timestamp_iso,elapsed_s,x,y,source_ip,source_port
2026-09-14T19:29:52.220+08:00,19.453000000,15792.000000000,10080.000000000,192.168.3.82,5000
2026-09-14T19:29:52.220+08:00,19.453000000,15682.000000000,10102.000000000,192.168.3.82,5000
2026-09-14T19:29:52.220+08:00,19.453000000,15524.000000000,10173.000000000,192.168.3.82,5000
2026-09-14T19:29:52.239+08:00,19.484000000,15417.000000000,10222.000000000,192.168.3.82,5000
2026-09-14T19:29:52.314+08:00,19.562000000,15317.000000000,10266.000000000,192.168.3.82,5000
2026-09-14T19:29:52.314+08:00,19.562000000,15213.000000000,10311.000000000,192.168.3.82,5000
2026-09-14T19:29:52.314+08:00,19.562000000,15107.000000000,10356.000000000,192.168.3.82,5000
2026-09-14T19:29:52.322+08:00,19.562000000,15004.000000000,10402.000000000,192.168.3.82,5000
2026-09-14T19:29:52.344+08:00,19.578000000,14903.000000000,10449.000000000,192.168.3.82,5000
2026-09-14T19:29:52.412+08:00,19.656000000,14798.000000000,10498.000000000,192.168.3.82,5000
2026-09-14T19:29:52.412+08:00,19.656000000,14698.000000000,10549.000000000,192.168.3.82,5000
2026-09-14T19:29:52.413+08:00,19.656000000,14551.000000000,10630.000000000,192.168.3.82,5000
2026-09-14T19:29:52.434+08:00,19.672000000,14459.000000000,10687.000000000,192.168.3.82,5000
2026-09-14T19:29:52.518+08:00,19.766000000,14368.000000000,10743.000000000,192.168.3.82,5000
2026-09-14T19:29:52.518+08:00,19.766000000,14278.000000000,10798.000000000,192.168.3.82,5000
2026-09-14T19:29:52.519+08:00,19.766000000,14144.000000000,10893.000000000,192.168.3.82,5000
2026-09-14T19:29:52.522+08:00,19.766000000,14055.000000000,10955.000000000,192.168.3.82,5000
2026-09-14T19:29:52.543+08:00,19.781000000,13972.000000000,11023.000000000,192.168.3.82,5000
2026-09-14T19:29:52.621+08:00,19.859000000,13878.000000000,11099.000000000,192.168.3.82,5000
2026-09-14T19:29:52.621+08:00,19.859000000,13786.000000000,11171.000000000,192.168.3.82,5000
2026-09-14T19:29:52.621+08:00,19.859000000,13702.000000000,11242.000000000,192.168.3.82,5000
2026-09-14T19:29:52.626+08:00,19.859000000,13623.000000000,11328.000000000,192.168.3.82,5000
2026-09-14T19:29:52.650+08:00,19.891000000,13539.000000000,11388.000000000,192.168.3.82,5000
2026-09-14T19:29:52.723+08:00,19.969000000,13449.000000000,11458.000000000,192.168.3.82,5000
2026-09-14T19:29:52.723+08:00,19.969000000,13363.000000000,11522.000000000,192.168.3.82,5000
2026-09-14T19:29:52.723+08:00,19.969000000,13273.000000000,11580.000000000,192.168.3.82,5000
2026-09-14T19:29:52.735+08:00,19.969000000,13184.000000000,11643.000000000,192.168.3.82,5000
2026-09-14T19:29:52.821+08:00,20.062000000,13090.000000000,11711.000000000,192.168.3.82,5000
2026-09-14T19:29:52.821+08:00,20.062000000,12999.000000000,11776.000000000,192.168.3.82,5000
2026-09-14T19:29:52.821+08:00,20.062000000,12865.000000000,11888.000000000,192.168.3.82,5000
2026-09-14T19:29:52.821+08:00,20.062000000,12781.000000000,11956.000000000,192.168.3.82,5000
2026-09-14T19:29:52.840+08:00,20.078000000,12697.000000000,12030.000000000,192.168.3.82,5000
2026-09-14T19:29:52.927+08:00,20.172000000,12614.000000000,12113.000000000,192.168.3.82,5000
2026-09-14T19:29:52.927+08:00,20.172000000,12536.000000000,12194.000000000,192.168.3.82,5000
2026-09-14T19:29:52.928+08:00,20.172000000,12460.000000000,12283.000000000,192.168.3.82,5000
2026-09-14T19:29:52.928+08:00,20.172000000,12384.000000000,12365.000000000,192.168.3.82,5000
2026-09-14T19:29:52.948+08:00,20.187000000,12309.000000000,12457.000000000,192.168.3.82,5000
2026-09-14T19:29:53.026+08:00,20.266000000,12239.000000000,12554.000000000,192.168.3.82,5000
2026-09-14T19:29:53.026+08:00,20.266000000,12172.000000000,12646.000000000,192.168.3.82,5000
2026-09-14T19:29:53.026+08:00,20.266000000,12110.000000000,12737.000000000,192.168.3.82,5000
2026-09-14T19:29:53.029+08:00,20.266000000,12049.000000000,12829.000000000,192.168.3.82,5000
2026-09-14T19:29:53.132+08:00,20.375000000,11950.000000000,12962.000000000,192.168.3.82,5000
2026-09-14T19:29:53.132+08:00,20.375000000,11883.000000000,13047.000000000,192.168.3.82,5000
2026-09-14T19:29:53.132+08:00,20.375000000,11810.000000000,13131.000000000,192.168.3.82,5000
2026-09-14T19:29:53.132+08:00,20.375000000,11735.000000000,13209.000000000,192.168.3.82,5000
2026-09-14T19:29:53.143+08:00,20.391000000,11659.000000000,13292.000000000,192.168.3.82,5000
2026-09-14T19:29:53.161+08:00,20.406000000,11589.000000000,13375.000000000,192.168.3.82,5000
2026-09-14T19:29:53.231+08:00,20.469000000,11524.000000000,13464.000000000,192.168.3.82,5000
2026-09-14T19:29:53.231+08:00,20.469000000,11459.000000000,13558.000000000,192.168.3.82,5000
2026-09-14T19:29:53.231+08:00,20.469000000,11398.000000000,13641.000000000,192.168.3.82,5000
2026-09-14T19:29:53.242+08:00,20.484000000,11333.000000000,13732.000000000,192.168.3.82,5000
2026-09-14T19:29:53.264+08:00,20.500000000,11283.000000000,13828.000000000,192.168.3.82,5000
2026-09-14T19:29:53.332+08:00,20.578000000,11203.000000000,13970.000000000,192.168.3.82,5000
2026-09-14T19:29:53.332+08:00,20.578000000,11146.000000000,14061.000000000,192.168.3.82,5000
2026-09-14T19:29:53.332+08:00,20.578000000,11093.000000000,14150.000000000,192.168.3.82,5000
2026-09-14T19:29:53.352+08:00,20.594000000,11038.000000000,14245.000000000,192.168.3.82,5000
2026-09-14T19:29:53.428+08:00,20.672000000,10983.000000000,14341.000000000,192.168.3.82,5000
2026-09-14T19:29:53.430+08:00,20.672000000,10937.000000000,14432.000000000,192.168.3.82,5000
2026-09-14T19:29:53.430+08:00,20.672000000,10851.000000000,14581.000000000,192.168.3.82,5000
2026-09-14T19:29:53.430+08:00,20.672000000,10794.000000000,14676.000000000,192.168.3.82,5000
2026-09-14T19:29:53.461+08:00,20.703000000,10737.000000000,14773.000000000,192.168.3.82,5000
2026-09-14T19:29:53.539+08:00,20.781000000,10671.000000000,14870.000000000,192.168.3.82,5000
2026-09-14T19:29:53.539+08:00,20.781000000,10618.000000000,14961.000000000,192.168.3.82,5000
2026-09-14T19:29:53.539+08:00,20.781000000,10562.000000000,15052.000000000,192.168.3.82,5000
2026-09-14T19:29:53.546+08:00,20.781000000,10506.000000000,15149.000000000,192.168.3.82,5000
2026-09-14T19:29:53.574+08:00,20.812000000,10434.000000000,15294.000000000,192.168.3.82,5000
2026-09-14T19:29:53.645+08:00,20.891000000,10383.000000000,15394.000000000,192.168.3.82,5000
2026-09-14T19:29:53.645+08:00,20.891000000,10342.000000000,15495.000000000,192.168.3.82,5000
2026-09-14T19:29:53.645+08:00,20.891000000,10304.000000000,15596.000000000,192.168.3.82,5000
2026-09-14T19:29:53.654+08:00,20.891000000,10267.000000000,15701.000000000,192.168.3.82,5000
2026-09-14T19:29:53.674+08:00,20.922000000,10234.000000000,15804.000000000,192.168.3.82,5000
2026-09-14T19:29:53.744+08:00,20.984000000,10199.000000000,15936.000000000,192.168.3.82,5000
2026-09-14T19:29:53.745+08:00,20.984000000,10164.000000000,16005.000000000,192.168.3.82,5000
2026-09-14T19:29:53.745+08:00,20.984000000,10129.000000000,16115.000000000,192.168.3.82,5000
2026-09-14T19:29:53.761+08:00,21.000000000,10089.000000000,16215.000000000,192.168.3.82,5000
2026-09-14T19:29:53.854+08:00,21.094000000,10040.000000000,16369.000000000,192.168.3.82,5000
2026-09-14T19:29:53.854+08:00,21.094000000,10007.000000000,16469.000000000,192.168.3.82,5000
2026-09-14T19:29:53.854+08:00,21.094000000,9982.000000000,16572.000000000,192.168.3.82,5000
2026-09-14T19:29:53.854+08:00,21.094000000,9962.000000000,16678.000000000,192.168.3.82,5000
2026-09-14T19:29:53.878+08:00,21.125000000,9948.000000000,16782.000000000,192.168.3.82,5000
2026-09-14T19:29:53.962+08:00,21.203000000,9944.000000000,16887.000000000,192.168.3.82,5000
2026-09-14T19:29:53.962+08:00,21.203000000,9933.000000000,17053.000000000,192.168.3.82,5000
2026-09-14T19:29:53.963+08:00,21.203000000,9924.000000000,17153.000000000,192.168.3.82,5000
2026-09-14T19:29:53.968+08:00,21.203000000,9915.000000000,17260.000000000,192.168.3.82,5000
